DATAFLOW,LAST UPDATE,freq,frequenc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,IT,2014,9.2,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,LT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,LU,2014,22.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,LV,2014,23.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,MT,2014,20.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,PL,2014,29.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,PT,2014,24.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,RO,2014,19.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,SE,2014,30.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,SI,2014,32.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,SK,2014,20.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y20-24,PC,UK,2014,35.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,AT,2014,19.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,BE,2014,34.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,BG,2014,6.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,CY,2014,3.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,CZ,2014,15.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,DE,2014,36.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,DK,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,EE,2014,39.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,EL,2014,20.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,ES,2014,12.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,EU28,2014,24.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,FI,2014,46.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,HR,2014,8.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,HU,2014,20.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,IE,2014,40.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,IS,2014,67.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,IT,2014,9.2,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,LT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,LU,2014,24.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,LV,2014,30.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,MT,2014,32.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,PL,2014,21.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,PT,2014,20.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,RO,2014,21.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,SE,2014,35.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,SI,2014,24.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,SK,2014,10.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-29,PC,UK,2014,38.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,AT,2014,26.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,BE,2014,25.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,BG,2014,10.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,CY,2014,1.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,CZ,2014,16.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,DE,2014,33.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,DK,2014,47.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,EE,2014,37.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,EL,2014,16.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,ES,2014,14.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,EU27_2020,2014,22.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,EU28,2014,24.3,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,FI,2014,53.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,HR,2014,9.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,HU,2014,15.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,IE,2014,31.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,IS,2014,62.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,IT,2014,10.7,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,LT,2014,35.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,LU,2014,22.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,LV,2014,28.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,MT,2014,26.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,PL,2014,25.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,PT,2014,16.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,RO,2014,21.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,SE,2014,31.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,SI,2014,26.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,SK,2014,13.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-34,PC,UK,2014,38.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,AT,2014,19.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,BE,2014,18.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,BG,2014,13.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,CY,2014,2.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,CZ,2014,20.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,DE,2014,28.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,DK,2014,45.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,EE,2014,40.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,EL,2014,11.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,ES,2014,10.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,EU27_2020,2014,18.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,EU28,2014,19.7,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,FI,2014,38.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,HR,2014,8.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,HU,2014,9.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,IE,2014,31.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,IS,2014,43.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,IT,2014,7.1,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,LT,2014,25.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,LU,2014,21.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,LV,2014,21.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,MT,2014,22.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,PL,2014,24.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,PT,2014,8.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,RO,2014,16.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,SE,2014,27.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,SI,2014,21.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,SK,2014,13.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y25-64,PC,UK,2014,29.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,AT,2014,21.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,BE,2014,15.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,BG,2014,15.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,CY,2014,2.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,CZ,2014,23.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,DE,2014,27.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,DK,2014,53.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,EE,2014,32.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,EL,2014,10.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,ES,2014,12.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,EU27_2020,2014,18.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,EU28,2014,20.3,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,FI,2014,44.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,HR,2014,8.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,HU,2014,7.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,IE,2014,36.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,IS,2014,44.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,IT,2014,7.7,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,LT,2014,24.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,LU,2014,23.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,LV,2014,24.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,MT,2014,23.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,PL,2014,27.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,PT,2014,6.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,RO,2014,17.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,SE,2014,35.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,SI,2014,27.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,SK,2014,14.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y35-44,PC,UK,2014,32.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,AT,2014,18.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,BE,2014,20.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,BG,2014,12.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,CY,2014,1.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,CZ,2014,22.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,DE,2014,28.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,DK,2014,45.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,EE,2014,57.6,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,EL,2014,8.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,ES,2014,7.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,EU27_2020,2014,17.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,EU28,2014,19.1,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,FI,2014,36.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,HR,2014,9.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,HU,2014,10.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,IE,2014,34.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,IS,2014,33.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,IT,2014,5.7,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,LT,2014,22.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,LU,2014,18.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,LV,2014,17.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,MT,2014,21.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,PL,2014,21.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,PT,2014,6.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,RO,2014,15.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,SE,2014,30.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,SI,2014,21.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,SK,2014,12.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-54,PC,UK,2014,27.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,AT,2014,15.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,BE,2014,18.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,BG,2014,13.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,CY,2014,2.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,CZ,2014,19.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,DE,2014,27.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,DK,2014,40.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,EE,2014,45.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,EL,2014,10.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,ES,2014,6.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,EU27_2020,2014,16.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,EU28,2014,17.5,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,FI,2014,29.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,HR,2014,7.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,HU,2014,9.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,IE,2014,27.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,IS,2014,29.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,IT,2014,5.5,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,LT,2014,23.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,LU,2014,19.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,LV,2014,16.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,MT,2014,20.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,PL,2014,21.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,PT,2014,5.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,RO,2014,14.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG2,F,Y45-64,PC,SE,2014,22.6,
